GLITTER! 4.5b1: Laser Ablation Analysis Results

G:\For Edit 2017-05-05 EMP UPDATED windoes reselected\Run 4.b
Created: Fri Sep 29 17:51:45 2017

All values are reported in ppm

GLITTER!: Trace Element Concentrations MDL filtered.
Element,STD610-7,STD610-8,612-7,612-8,BCR-2G-3,SCO-1-3,SCO-2-3,6-01,6-02,6-03,6-04,6-05,6-06,6-07,6-08,6-09,6-10,STD610-9,STD610-10,612-9,612-10,BCR-2G-4,SCO-1-4,SCO-2-4
B11,-0.854503,0.256425,-1.69849,-0.0678523,7.20399e-006,1.22874,-0.185757,-1.91819,-0.440062,-2.44849,-1.96663,-2.55858,-0.415496,-2.41544,-3.45234,-1.34996,-1.63371,-0.286648,-0.600982,0.702427,-0.796680,-2.39385e-006,1.05351,-0.143431
Na23,-0.787691,-0.0415759,-0.656823,-0.120342,-1.59865e-005,0.807059,0.309577,1.27371,1.64688,0.748367,-1.99050,-4.80959,0.634474,0.642239,-3.86322,2.13618,2.35691,-0.629456,0.160647,-0.373896,-0.668265,-1.33257e-005,1.54401,0.923927
Mg24,0.422641,0.857362,0.901704,0.622214,2.85708e-006,0.117049,0.886123,-0.625438,0.938960,-0.817164,-1.00669,-0.310469,1.71453,-0.484183,-0.180940,-1.48454,-0.429050,-0.344294,-0.633117,0.0680632,-0.794511,0.000000,0.534775,-0.116432
Mg25,-0.875873,1.05549,-0.172140,0.828330,-1.46401e-005,0.563161,0.670135,0.142728,0.0143572,-0.610481,-1.22123,-0.149666,2.50016,-0.528450,1.00291,0.371899,-0.405795,-0.563260,0.175727,2.93988,1.35496,-2.92707e-006,0.852247,0.605117
Mg26,-1.22115,0.0598683,0.244539,3.42715,2.92915e-006,0.262820,0.112811,-1.00352,1.01185,0.176130,-1.02492,-0.0898585,1.09016,-0.738732,-1.14958,-0.556627,-0.167442,1.66121,0.616065,1.45683,0.955048,2.92998e-006,1.35813,0.845582
Al27,0.158556,1.32371,0.717782,-0.0799809,-3.31860e-006,0.734208,1.01798,-0.823472,-1.58094,-1.55182,-1.22875,-16.1732,0.695896,-1.43545,-11.0785,-1.41288,3.30214,-0.00577841,0.478571,0.0801402,-0.682184,0.000000,-0.229354,-0.730357
Si29,0.0123169,0.388208,0.451625,0.0307349,8.54493e-006,-1.27765e-005,-1.27765e-005,-1.10346e-005,-1.11450e-005,-1.12279e-005,-1.12287e-005,-1.39682e-005,-1.11549e-005,-1.40835e-005,-1.12155e-005,-2.80449e-006,-5.57150e-006,-0.0548544,0.126158,0.610196,0.222662,-2.80453e-006,-7.66575e-006,-5.11061e-006
Si30,-0.278786,0.0392291,0.501641,1.06825,9.17061e-006,0.587997,1.05498,0.314643,1.76306,-0.298221,-0.903479,-0.539274,0.751231,-1.36323,0.206902,-0.314071,-1.52970,0.347001,-0.155624,0.627146,0.891022,6.04575e-006,0.977499,-0.166633
P31,-0.120038,0.256402,0.444501,1.11490,7.26707e-006,-2.44221,-0.130199,1.53765,2.94193,-0.710048,1.34706,1.18137,2.25289,1.38165,1.61590,0.310224,-0.455232,-0.0418156,-0.193379,7.19329e-005,0.782293,8.91390e-007,-1.32910,1.22938
Ca43,-2.99108e-006,-2.99141e-006,-2.88159e-006,-2.88239e-006,-2.40223e-006,-4.66078,0.176973,-1.34748,-0.539855,-2.02608,-2.72051,-0.810944,3.35747,-2.76264,1.12910,-2.06199,0.191379,-2.99114e-006,0.000000,-2.88069e-006,5.75891e-006,4.81038e-006,0.765741,0.154051
Ca44,-0.192606,1.58515,0.0150676,0.454157,-1.22332e-005,0.814307,0.496512,-0.389121,-0.216811,-0.968830,-1.44556,-1.13733,1.44989,-1.95792,-0.683362,-1.05800,-1.87084,-0.0639291,0.0360234,-0.128654,-0.546311,2.44648e-006,1.06314,-1.28717
Sc45,-0.899716,0.0821666,-1.00802,-0.640911,3.60514e-006,0.598767,-0.437494,-0.889188,-0.923598,-0.992573,-0.678199,-1.22668,0.868352,-1.67615,-1.10655,-0.740901,-1.23541,0.408278,0.382278,0.371487,-0.329212,-1.08147e-005,2.77050,-1.39571
Ti47,-0.559643,-0.0710595,1.41835,0.303290,-6.62842e-006,0.915374,1.16684,-0.998949,-5.48894,-0.964758,-1.00008,-0.466528,2.08676,-1.03021,0.529078,-1.22059,-2.41512,0.715227,0.0328761,1.68427,1.65129,-6.62525e-006,0.912182,-0.990815
Ti49,-0.785390,0.838085,-1.56038,-1.21693,0.000000,-0.284339,1.31036,-0.333668,-4.02215,-0.892686,-1.64445,-0.838036,1.10435,-1.58154,-0.703395,-0.983546,-2.19654,0.222042,-0.197205,-0.939676,-0.774592,6.63201e-006,-2.97438,1.36926
V51,-0.873421,-1.22068,-0.0682547,0.371607,-9.23238e-006,0.476431,-1.13863,-1.19337,-5.46751,-0.659162,-1.41528,-0.252352,1.00698,-1.17526,0.554246,-0.0566308,-0.361761,-0.787873,-0.694740,-0.572408,-0.268746,2.30650e-006,0.835656,-0.486545
Cr53,-2.26122,-1.02870,-1.40281,0.176003,1.29476e-005,-0.319216,0.0549370,0.707853,0.544971,-0.545467,-0.0263082,-0.738768,-0.129048,0.161569,2.78353,-0.968729,-1.06985,-0.272922,0.805061,0.505874,0.728733,2.68479e-006,1.95607,1.33522
Mn55,-1.59047,0.0472590,-0.596937,0.130745,5.08106e-006,0.659702,-0.445317,-0.235619,2.05885,-0.176591,0.515008,0.268895,2.01132,-1.92996,1.12985,-0.177848,-0.887754,-0.655610,-0.258442,1.03341,0.241153,-7.61832e-006,-0.342408,-0.231726
Co59,-1.34008,-0.0360275,-1.41638,-1.52708,-1.26389e-005,0.854681,0.740423,-0.107912,2.26182,-0.604264,-1.21074,0.480008,1.93066,-1.22329,1.15198,0.628357,-1.30350,-0.658581,-0.359458,0.281012,-0.979340,3.16259e-006,0.304828,0.964532
Ni60,-3.94714,-2.21546,-1.87419,-1.21483,-1.17378e-005,-0.772767,-0.511720,-1.52838,-0.891496,-0.554023,-1.60146,1.09006,2.51171,-1.82789,0.0908940,-2.13141,-0.0431940,-0.0854633,-1.81730,-0.449486,-0.893805,-5.86951e-006,0.706518,-0.0786563
Ni62,0.0587006,1.26406,1.04407,-0.975452,6.76256e-006,0.848057,0.513264,0.183845,0.135317,0.0606830,-0.377584,0.137698,0.466710,-2.67554,-0.353634,-1.45468,-1.45482,-2.41529,-4.11750,-2.69551,-1.25220,8.08654e-006,-2.83898,-3.22246
Cu63,-1.88958,-1.27111,-1.64667,-1.37467,8.10712e-006,-5.60754,0.147457,0.884586,-0.102510,-4.64659,-7.04453,-11.6674,0.275834,1.80590,-1.22960,-8.93004,-1.87229,-1.41283,-1.47815,-0.828776,-1.21677,-2.70894e-006,-4.69673,-1.02936
Zn66,-1.60141,-0.550541,-1.03810,0.0641718,1.93210e-005,0.262282,1.58903,2.10490,2.76334,1.23753,3.47139,2.61770,3.78330,1.67284,4.28764,1.85081,1.93437,0.206976,0.259123,-0.353025,0.170183,-3.86854e-006,1.68380,1.29097
Zn67,-1.78117,-0.177210,-1.63016,-2.16173,1.88896e-005,4.66383,0.803985,1.18314,-1.10635,-0.762290,0.570670,3.18972,4.51269,-0.0130327,3.66177,0.363537,1.99036,-0.200193,0.819059,2.81482,1.80615,-3.79230e-006,1.75640,0.224684
Ga69,-1.50111,0.0571572,-1.19439,-0.0779406,2.71211e-006,1.15497,1.39217,1.41854,-5.50244,-0.781752,-1.23992,-7.03908,2.28261,2.52335,-0.634014,-1.91584,0.894669,-0.861808,-0.165707,-0.916739,-1.02889,-5.42876e-006,4.13194,-6.72486
Sr88,-0.301156,0.241902,-0.720878,0.361668,0.000000,-1.55356,-1.49487,-2.16621,1.62356,-9.79420,3.87559,-46.6552,4.45635,3.00376,-16.1840,1.20620,21.9971,0.793925,0.0778199,0.257606,0.743095,1.73579e-005,1.50450,-3.11603
Y89,-0.606199,-0.223539,-0.805063,-0.754883,6.79800e-006,0.892341,2.83621,-3.03843,-3.62762,-3.78937,0.640536,-1.51673,2.71513,-4.15574,0.0263737,-2.66999,-1.64917,0.178814,0.131040,0.238949,0.00942206,3.40215e-006,-1.59783,-2.47805
Zr90,0.0604324,0.600728,0.300998,-0.327882,0.000000,-0.861320,0.912479,-3.66530,0.00392065,2.47492,-0.0165970,-5.84671,0.479557,3.24467,-3.58714,-5.73145,-5.72575,0.827452,0.505366,0.356297,-0.140438,-1.04344e-005,6.07563,1.21651
Nb93,0.627194,1.58355,0.195174,0.432394,-4.78647e-006,1.09290,-1.13014,1.15207,-3.18883,2.14971,-1.40280,1.84694,1.41777,0.783687,-3.21802,-1.00808,-0.100353,1.54535,1.44991,1.11974,1.85483,-2.39794e-006,1.31920,1.08033
Ba135,0.685551,1.51544,1.08072,1.66968,8.65370e-006,0.954585,2.06950,-1.05224,-0.0811443,-1.18070,-3.48216,-11.1102,1.81191,-0.505813,-8.96460,1.21840,3.24190,0.879790,0.179822,0.548536,1.72645,0.000000,1.24468,-0.652525
Ba137,-0.255620,1.19970,0.235019,0.611687,-5.79098e-006,4.06987,1.05582,-2.35055,1.88491,-2.05082,1.00837,-15.6545,4.98739,-0.442028,-4.37512,-0.741491,1.62003,0.279773,0.112086,0.335914,-0.426537,-5.79318e-006,0.640977,0.773461
La139,0.824002,1.31421,-0.198739,0.238790,9.76620e-006,-1.00964,0.458318,-18.4061,-4.62677,-55.4054,-14.6479,-29.0852,-4.32492,-22.7271,-4.96871,-25.5396,9.84554,0.651428,-0.145088,0.248081,-0.520214,2.44618e-006,0.0643590,-1.71534
Ce140,-0.976304,-0.273270,0.474192,-0.298536,0.000000,0.337458,-1.87703,-57.1800,1.25445,-40.4507,-53.6434,-50.2102,-13.6609,-34.1313,-28.4346,31.3711,-22.8533,-0.262777,0.242300,0.659511,0.525074,4.63947e-006,0.317458,0.603169
Gd157,0.500415,0.674332,0.202981,1.28886,-3.49243e-006,2.09910,-0.964047,0.418456,-3.27026,-4.70693,9.23057,2.41180,2.39088,-1.07850,-0.890666,-4.81081,-2.41693,2.32348,0.861446,1.08627,0.223893,-1.05892e-005,-0.634718,0.135009
Yb172,-3.31845,-2.24217,-3.52721,-2.63618,3.33951e-006,-0.485501,0.638779,-1.45265,-1.59308,0.117756,5.88024,-4.55497,0.357824,2.39856,0.235853,0.339332,3.45144,1.25444,1.24424,0.733269,1.17516,-4.99033e-006,0.0682037,-0.0879384
